"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.462277148E2,-2.279609966E0,-9.916117609E-2,1.665972311E0
1.462377008E2,-2.898220970E0,-3.685412318E-1,1.276455363E0
1.462476858E2,-3.343906272E0,-3.823330593E-1,5.145064455E-1
1.462576718E2,-3.453613486E0,-1.707071221E-1,-3.353378177E-1
1.462676578E2,-3.313108402E0,6.162731409E-2,-1.112987094E0
1.462776438E2,-2.905641087E0,2.165896386E-1,-1.674791082E0
1.462876288E2,-2.178874281E0,4.465009886E-1,-1.861904907E0
1.462976148E2,-1.254500238E0,8.158450431E-1,-1.668671386E0
1.463076008E2,-3.254645748E-1,1.115933506E0,-1.146274708E0
1.463175868E2,3.705302352E-1,1.187982897E0,-4.785431457E-1
1.463275718E2,7.203236856E-1,9.660190827E-1,1.979019374E-1
1.463375578E2,6.247059953E-1,6.507845771E-1,8.484140342E-1
1.463475438E2,3.068506946E-1,4.822403401E-1,1.477430597E0
1.463575288E2,7.339651667E-2,5.227843487E-1,2.091041501E0
1.463675148E2,-1.641265194E-1,7.299424285E-1,2.596623341E0
1.463775008E2,-5.489597020E-1,9.266573811E-1,3.022362621E0
1.463874868E2,-9.990524890E-1,9.614003670E-1,3.328960204E0
1.463974718E2,-1.350423372E0,8.684653062E-1,3.479165234E0
1.464074578E2,-1.548751279E0,7.410521382E-1,3.440135069E0
1.464174438E2,-1.512836072E0,6.388100642E-1,3.265503881E0
1.464274298E2,-1.201353287E0,4.531486881E-1,2.933902434E0
1.464374148E2,-7.675031877E-1,1.871307814E-1,2.494536803E0
1.464474008E2,-3.557018425E-1,-1.456009322E-1,1.911887491E0
1.464573868E2,-4.579722025E-2,-5.299208754E-1,1.225141953E0
1.464673728E2,1.334139461E-1,-9.120346642E-1,6.574901640E-1
1.464773578E2,3.007349456E-1,-1.265620472E0,1.668643320E-1
1.464873438E2,5.835700292E-1,-1.594291880E0,-2.709541261E-1
1.464973298E2,9.416770508E-1,-1.954477440E0,-6.226477754E-1
1.465073158E2,1.295447119E0,-2.276968925E0,-8.870231992E-1
1.465173008E2,1.643933863E0,-2.513759524E0,-1.023528203E0
1.465272868E2,1.993956963E0,-2.629168358E0,-1.034453140E0
1.465372728E2,2.274542038E0,-2.574663538E0,-9.339184535E-1
1.465472578E2,2.392805045E0,-2.333979278E0,-6.982932043E-1
1.465572438E2,2.357670441E0,-2.001500164E0,-4.206902093E-1
1.465672298E2,2.161905077E0,-1.714059813E0,-2.894821984E-1
1.465772158E2,1.753476186E0,-1.475629070E0,-2.495919085E-1
1.465872008E2,1.292993335E0,-1.191946725E0,-3.251215625E-1
1.465971868E2,8.913692884E-1,-8.669836217E-1,-4.586029708E-1
1.466071728E2,5.671005789E-1,-5.714361066E-1,-6.275021338E-1
1.466171588E2,3.109957493E-1,-3.587915844E-1,-8.650505322E-1
1.466271438E2,4.824121021E-2,-2.512437469E-1,-9.668493873E-1
1.466371298E2,-1.755903146E-1,-2.123451447E-1,-9.189986980E-1
1.466471158E2,-2.877084089E-1,-2.448767138E-1,-8.800895709E-1
1.466571018E2,-4.271808745E-1,-3.807338458E-1,-8.241732323E-1
1.466670868E2,-5.682365102E-1,-5.985794663E-1,-8.111047053E-1
1.466770728E2,-7.087132350E-1,-8.046224821E-1,-7.859716183E-1
1.466870588E2,-8.357214832E-1,-9.016845077E-1,-7.970971155E-1
1.466970448E2,-8.416361611E-1,-9.402012867E-1,-8.887662542E-1
1.467070298E2,-8.154856586E-1,-9.524962270E-1,-1.044905038E0
1.467170158E2,-7.057733280E-1,-1.057524499E0,-1.260856161E0
1.467270018E2,-5.802919705E-1,-1.161075180E0,-1.403786670E0
1.467369868E2,-5.427414074E-1,-1.164424465E0,-1.439486260E0
1.467469728E2,-6.149277697E-1,-1.104469455E0,-1.381565496E0
1.467569588E2,-7.535179634E-1,-9.835706699E-1,-1.338767386E0
1.467669448E2,-7.816161735E-1,-8.206222183E-1,-1.249423100E0
1.467769298E2,-5.985509612E-1,-6.058153957E-1,-1.040835961E0
1.467869158E2,-2.972969290E-1,-4.040022558E-1,-9.146951473E-1
1.467969018E2,-8.674355384E-2,-2.565664673E-1,-8.823214531E-1
1.468068878E2,-4.539754478E-2,-7.006484628E-2,-7.834900600E-1
1.468168728E2,-2.011825908E-2,1.572099942E-1,-6.172314996E-1
1.468268588E2,-2.491158720E-2,4.028895307E-1,-4.391393441E-1
1.468368448E2,-2.305030882E-2,6.395906675E-1,-2.347639543E-1
1.468468308E2,-3.373814195E-2,7.704484302E-1,-8.731997967E-2
1.468568158E2,-7.853782721E-2,8.437789464E-1,-4.344481230E-3
1.468668018E2,-2.244118244E-1,9.875643182E-1,1.495168126E-1
1.468767878E2,-3.222264964E-1,1.182364892E0,3.994741720E-1
1.468867728E2,-3.164264604E-1,1.355952353E0,5.655479604E-1
1.468967588E2,-2.289936661E-1,1.522550052E0,6.869490212E-1
1.469067448E2,-7.084629010E-2,1.638141319E0,8.321008873E-1
1.469167308E2,2.024989818E-1,1.689144827E0,9.199003386E-1
1.469267158E2,6.979996010E-1,1.777826623E0,1.098888288E0
1.469367018E2,1.191148872E0,1.960030541E0,1.545071772E0
1.469466878E2,1.551171588E0,2.098385603E0,2.208741859E0
1.469566738E2,1.517438708E0,2.182368577E0,2.943436904E0
1.469666588E2,1.202416018E0,2.306425443E0,3.690430398E0
1.469766448E2,8.706673676E-1,2.371164646E0,4.559849385E0
1.469866308E2,5.310057532E-1,2.136570845E0,5.245312629E0
1.469966168E2,7.289014779E-2,1.642802135E0,5.462633169E0
1.470066018E2,-4.531530004E-1,1.034036234E0,5.303041019E0
1.470165878E2,-8.159967783E-1,4.976664644E-1,4.676692541E0
1.470265738E2,-9.360610195E-1,2.266468495E-1,3.742184104E0
1.470365598E2,-8.840835846E-1,3.899098814E-2,2.739324639E0
1.470465448E2,-8.592264862E-1,-2.148331350E-1,1.758056602E0
1.470565308E2,-9.652468117E-1,-4.054126042E-1,8.403869766E-1
1.470665168E2,-1.120017567E0,-5.921399277E-1,7.038936675E-2
1.470765018E2,-1.218767391E0,-8.267191100E-1,-6.168368125E-1
1.470864878E2,-1.214224105E0,-1.092831157E0,-1.198922453E0
1.470964745E2,-1.196834047E0,-1.277089201E0,-1.754623117E0
1.471064605E2,-1.102798248E0,-1.394367975E0,-2.281802233E0
1.471164455E2,-1.017368161E0,-1.447027999E0,-2.712804008E0
1.471264315E2,-9.999819770E-1,-1.438651278E0,-3.115091275E0
1.471364175E2,-1.025672888E0,-1.373780513E0,-3.380247887E0
1.471464035E2,-1.090385120E0,-1.267024974E0,-3.578864939E0
1.471563885E2,-8.190735832E-1,-1.566516436E0,-3.475735257E0
1.471663745E2,-4.374100301E-1,-1.565944578E0,-3.209993924E0
1.471763605E2,-4.540200328E-1,-1.688879364E0,-3.282822164E0
1.471863465E2,-7.983665460E-1,-2.037013228E0,-3.263417010E0
1.471963315E2,-1.856695622E-2,-1.127601040E0,-3.034336549E0
1.472063175E2,4.925399912E-1,-6.900597399E-1,-2.895282744E0
1.472163035E2,9.605721089E-1,-6.569680077E-1,-2.719866859E0
1.472262885E2,1.392528002E0,-8.565942889E-1,-2.472989228E0
1.472362745E2,1.626746265E0,-1.028857355E0,-2.136890688E0
1.472462605E2,1.699352604E0,-9.512823451E-1,-1.562258493E0
1.472562465E2,1.670892597E0,-6.362121463E-1,-8.801562291E-1
1.472662315E2,1.613232180E0,-3.198386031E-1,-3.949127591E-1
1.472762175E2,1.341434301E0,-1.192440230E-1,-2.592655420E-3
1.472862035E2,8.634217172E-1,-4.205083609E-2,1.681746930E-1
1.472961895E2,3.714366999E-1,-1.594243348E-2,7.623015046E-2
1.473061745E2,-1.252915788E-2,9.812154114E-2,-2.521863180E-1
1.473161605E2,-4.027801146E-1,3.497237223E-1,-6.265969849E-1
1.473261465E2,-7.306081340E-1,6.259023356E-1,-9.508443886E-1
1.473361325E2,-9.499448676E-1,8.614468932E-1,-1.077227862E0
1.473461175E2,-1.162227155E0,1.090047297E0,-8.399279702E-1
1.473561035E2,-1.221703059E0,1.148682591E0,-4.634257543E-1
1.473660895E2,-1.087950924E0,9.724223685E-1,-2.451895398E-1
1.473760745E2,-1.111743976E0,7.409065425E-1,-1.673566675E-1
1.473860605E2,-1.093803549E0,5.004205030E-1,-1.951841515E-1
1.473960465E2,-1.138450402E0,3.631401587E-1,-2.627715325E-1
1.474060325E2,-1.267710706E0,3.045159745E-1,-3.861600620E-1
1.474160175E2,-1.455930385E0,2.303656787E-1,-3.304542232E-1
1.474260035E2,-1.641971538E0,2.293663895E-1,-2.423729360E-1
1.474359895E2,-1.497716342E0,3.329907453E-1,-7.541154027E-2
1.474459755E2,-1.024084273E0,4.958245915E-1,2.013839543E-1
1.474559605E2,-5.170206752E-1,5.872417152E-1,5.276679432E-1
1.474659465E2,-1.301982699E-1,5.120593858E-1,8.740148985E-1
1.474759325E2,1.069082983E-1,3.671074945E-1,1.135232826E0
1.474859185E2,2.086292392E-1,3.303109664E-1,1.366396649E0
1.474959035E2,2.065265805E-1,5.279328221E-1,1.585226941E0
1.475058895E2,2.566177035E-1,8.964559275E-1,1.699943465E0
1.475158755E2,3.499858238E-1,1.262688094E0,1.727787906E0
1.475258615E2,4.647062214E-1,1.669297623E0,1.748066050E0
1.475358465E2,4.318953017E-1,2.178571395E0,1.860236696E0
1.475458325E2,9.912075721E-2,2.760195106E0,2.103625293E0
1.475558185E2,-4.584263118E-1,3.241920891E0,2.472426142E0
1.475658035E2,-1.097336290E0,3.495241569E0,2.925069630E0
1.475757895E2,-1.660561444E0,3.353230242E0,3.291688882E0
1.475857755E2,-1.795036879E0,2.786012902E0,3.624156886E0
1.475957615E2,-1.498876722E0,1.899380881E0,3.824478402E0
1.476057465E2,-9.281202082E-1,8.956367326E-1,3.910569296E0
1.476157325E2,-2.530561645E-1,-4.968320668E-2,3.717159775E0
1.476257185E2,3.359652239E-1,-7.859640169E-1,3.112552414E0
1.476357045E2,7.283112015E-1,-1.252996919E0,2.359590082E0
1.476456895E2,1.211406405E0,-1.485969286E0,1.586897491E0
1.476556755E2,1.770640103E0,-1.591106024E0,8.030513352E-1
1.476656615E2,2.221191312E0,-1.648607543E0,7.120446861E-2
1.476756475E2,2.501528319E0,-1.635868506E0,-4.155657095E-1
1.476856325E2,2.547198289E0,-1.613076645E0,-8.178102922E-1
1.476956185E2,2.401978741E0,-1.652839465E0,-1.231572136E0
1.477056045E2,2.212384966E0,-1.805635396E0,-1.539160237E0
1.477155895E2,1.907754240E0,-1.976972263E0,-1.887223935E0
1.477255755E2,1.477969126E0,-2.015750413E0,-2.197840894E0
1.477355615E2,9.674865876E-1,-1.888863494E0,-2.364083083E0
1.477455475E2,4.639104519E-1,-1.594549157E0,-2.192121148E0
1.477555325E2,1.387108291E-1,-1.242166706E0,-1.794332728E0
1.477655185E2,-6.247863214E-2,-9.396177346E-1,-1.286435975E0
1.477755045E2,-1.572175956E-1,-7.354505056E-1,-7.049830037E-1
1.477854905E2,-2.497948799E-2,-7.340009809E-1,-2.467758894E-1
1.477954755E2,1.248948087E-1,-8.685948220E-1,-3.746544957E-2
1.478054615E2,2.222637949E-1,-9.567959771E-1,-1.272272265E-1
1.478154475E2,3.819641365E-1,-9.503874287E-1,-4.883933651E-1
1.478254335E2,4.761586146E-1,-8.168609968E-1,-9.918859953E-1
1.478354185E2,4.772537250E-1,-6.029259941E-1,-1.508116785E0
1.478454045E2,4.534476635E-1,-3.583600599E-1,-1.893325505E0
1.478553905E2,4.123637376E-1,-1.171627066E-1,-2.102344753E0
1.478653755E2,2.906668625E-1,1.102512977E-1,-2.020446312E0
1.478753615E2,8.964041065E-2,1.981644773E-1,-1.767289941E0
1.478853475E2,-7.631106131E-2,1.043783543E-1,-1.446104724E0
1.478953335E2,-3.089489680E-1,5.440337151E-2,-1.097401341E0
1.479053185E2,-5.617738020E-1,1.784444502E-1,-8.009282112E-1
1.479153045E2,-7.024732326E-1,4.255185476E-1,-4.517517883E-1
1.479252905E2,-8.485075897E-1,6.777250385E-1,-5.064741254E-2
1.479352765E2,-1.090552058E0,8.571494821E-1,5.146543801E-2
1.479452615E2,-1.303765368E0,9.482964644E-1,-1.015298831E-1
1.479552475E2,-1.285943786E0,1.018379145E0,-3.429450452E-1
1.479652335E2,-1.029770983E0,1.026590390E0,-7.492721540E-1
1.479752195E2,-6.474677441E-1,9.035219952E-1,-1.177218758E0
1.479852045E2,-2.815414968E-1,7.592942816E-1,-1.444404353E0
1.479951905E2,6.145463850E-2,6.885722083E-1,-1.487836302E0
1.480051765E2,3.498913182E-1,6.457840383E-1,-1.449841095E0
1.480151625E2,5.545817267E-1,6.014358312E-1,-1.330426333E0
1.480251475E2,7.417970735E-1,5.804007652E-1,-1.097912972E0
1.480351335E2,8.758850574E-1,6.521613041E-1,-6.223086369E-1
1.480451195E2,9.747608162E-1,7.219206333E-1,-1.909466743E-2
1.480551045E2,8.807219473E-1,6.778805745E-1,6.143511611E-1
1.480650905E2,7.099209043E-1,6.393901080E-1,1.066514009E0
1.480750765E2,6.182127354E-1,7.362451422E-1,1.212850521E0
1.480850625E2,8.341939712E-1,9.229859143E-1,1.105615509E0
1.480950477E2,9.838263394E-1,1.186138393E0,9.583311635E-1
1.481050337E2,9.852868277E-1,1.413944745E0,7.890250343E-1
1.481150197E2,9.593850511E-1,1.555316387E0,6.555523968E-1
1.481250057E2,9.677473734E-1,1.724324308E0,7.351195532E-1
1.481349907E2,1.012282911E0,1.979652919E0,1.141739023E0
1.481449767E2,9.740173428E-1,2.261503624E0,1.762735544E0
1.481549627E2,7.783229486E-1,2.473511677E0,2.493290176E0
1.481649487E2,5.323457158E-1,2.534850139E0,3.188557447E0
1.481749337E2,2.562413621E-1,2.443163751E0,3.725927090E0
1.481849197E2,6.697693169E-3,2.180197506E0,4.056163797E0
1.481949057E2,-2.904655538E-1,1.787092121E0,4.220274090E0
1.482048907E2,-4.751036672E-1,1.279707584E0,4.252336712E0
1.482148767E2,-4.630961175E-1,8.172738102E-1,4.390278962E0
1.482248627E2,-3.336856138E-1,4.106674969E-1,4.516829665E0
1.482348487E2,-2.781382345E-1,1.058346033E-4,4.334188376E0
1.482448337E2,-3.469500225E-1,-4.532445824E-1,3.863550666E0
1.482548197E2,-3.955166303E-1,-1.004085626E0,3.144396350E0
1.482648057E2,-3.840636890E-1,-1.530790240E0,2.266941535E0
1.482747917E2,-3.729588032E-1,-2.023011778E0,1.294868830E0
1.482847767E2,-4.332863909E-1,-2.387399440E0,3.532577795E-1
1.482947627E2,-4.355382267E-1,-2.535625772E0,-4.853083742E-1
1.483047487E2,-4.064841430E-1,-2.481158373E0,-1.254424224E0
1.483147337E2,-4.110895928E-1,-2.362810729E0,-1.975775923E0
1.483247197E2,-4.276353858E-1,-2.309502541E0,-2.607012089E0
1.483347057E2,-6.845379218E-1,-2.190097427E0,-3.116348426E0
1.483446917E2,-1.197740000E0,-1.886096300E0,-3.463864825E0
1.483546767E2,-1.651776441E0,-1.475645150E0,-3.612626762E0
1.483646627E2,-1.968686759E0,-1.138247943E0,-3.488186903E0
1.483746487E2,-2.144825067E0,-9.792542553E-1,-3.261734766E0
1.483846347E2,-2.102596768E0,-8.824477530E-1,-3.051726753E0
1.483946197E2,-1.952714505E0,-7.619383925E-1,-2.869371977E0
1.484046057E2,-1.611496142E0,-7.490727639E-1,-2.629150232E0
1.484145917E2,-1.264816188E0,-6.976061565E-1,-2.324983336E0
1.484245777E2,-9.955947380E-1,-6.391854554E-1,-2.109336269E0
1.484345627E2,-6.351386706E-1,-7.498843575E-1,-1.967832481E0
1.484445487E2,-8.256297737E-2,-9.271748596E-1,-1.754999678E0
1.484545347E2,5.594283376E-1,-1.087161989E0,-1.448031381E0
1.484645197E2,1.108721112E0,-1.463845761E0,-1.172488360E0
1.484745057E2,1.075698157E0,-1.164244663E0,-7.384466189E-1
1.484844917E2,8.061190769E-1,-4.915151936E-1,-3.107859439E-1
1.484944777E2,4.349012091E-1,-2.747934079E-1,-4.773199081E-2
1.485044627E2,2.192873977E-1,-3.335775134E-1,-3.927007574E-1
1.485144487E2,8.403406374E-2,-3.654270047E-1,-9.936191100E-1
1.485244347E2,4.636344999E-2,-1.226140657E-1,-1.651946595E0
1.485344207E2,1.309722950E-1,2.450717184E-1,-2.213492137E0
1.485444057E2,2.674879698E-1,3.443828756E-1,-2.622081533E0
1.485543917E2,4.144707453E-1,3.931211722E-1,-2.824070674E0
1.485643777E2,4.442798506E-1,5.616738877E-1,-2.705479200E0
1.485743637E2,4.890079806E-1,8.469677255E-1,-2.162810225E0
1.485843487E2,5.352220342E-1,1.184690038E0,-1.434849418E0
1.485943347E2,4.704247984E-1,1.477580578E0,-6.758521754E-1
1.486043207E2,2.276632418E-1,1.646147912E0,1.083863282E-1
1.486143057E2,-5.037814826E-3,1.654696833E0,4.756791794E-1
1.486242917E2,-2.418040750E-1,1.623623852E0,6.262800658E-1
1.486342777E2,-3.666673453E-1,1.546774482E0,8.092470449E-1
1.486442637E2,-3.491434593E-1,1.493742574E0,8.516311723E-1
1.486542487E2,-5.277710735E-1,1.502760150E0,9.704658902E-1
1.486642347E2,-4.889991367E-1,1.355519367E0,1.618720962E0
1.486742207E2,6.597406112E-2,1.277697604E0,1.913089094E0
1.486842067E2,1.084814917E-1,1.230056830E0,1.784628105E0
1.486941917E2,2.529524495E-1,1.378339295E0,1.704780282E0
1.487041777E2,7.399929151E-1,1.742701814E0,1.558580595E0
1.487141637E2,1.121853300E0,1.880965368E0,1.711395237E0
1.487241497E2,9.279976360E-1,1.583600246E0,1.795823184E0
1.487341347E2,2.781524871E-1,1.233877400E0,1.897789854E0
1.487441207E2,-9.001912750E-2,1.013675937E0,2.062821084E0
1.487541067E2,-6.118535230E-1,1.177213203E0,2.271528676E0
1.487640917E2,-9.090214477E-1,1.411246548E0,1.946563818E0
1.487740777E2,-5.876328939E-1,1.226624807E0,7.396412051E-1
1.487840637E2,-7.664667687E-1,1.262376437E0,2.921561301E-2
1.487940497E2,-9.468100291E-1,1.421982036E0,4.025632560E-2
1.488040347E2,-1.009326632E0,1.315963830E0,2.560694540E-1
1.488140207E2,-1.051114562E0,9.195036051E-1,4.789302313E-1
1.488240067E2,-8.063517961E-1,2.931732532E-1,9.299961412E-1
1.488339927E2,-2.421228214E-1,-4.411309057E-1,1.881672004E0
1.488439777E2,3.505140466E-1,-1.348815826E0,3.153384106E0
1.488539637E2,8.141575366E-1,-2.534929953E0,4.337291493E0
1.488639497E2,1.027114812E0,-3.810259435E0,4.827424990E0
1.488739347E2,1.118616135E0,-4.740317557E0,4.222604790E0
1.488839207E2,1.034670657E0,-4.947503411E0,2.934918680E0
1.488939067E2,7.519170689E-1,-4.528178526E0,1.252627375E0
1.489038927E2,2.732332246E-1,-3.661914112E0,-5.951565063E-1
1.489138777E2,-2.772057864E-1,-2.611960003E0,-2.111982719E0
1.489238637E2,-5.584433741E-1,-1.571299751E0,-3.162419223E0
1.489338497E2,-6.000079411E-1,-7.485777971E-1,-3.862727378E0
1.489438357E2,-6.560313568E-1,-4.023118258E-1,-4.054910738E0
1.489538207E2,-8.945052963E-1,-9.996341407E-2,-3.708335157E0
1.489638067E2,-1.214158835E0,3.113999015E-1,-3.084286389E0
1.489737927E2,-1.598629490E0,5.379204512E-1,-2.263137336E0
1.489837787E2,-1.480791430E0,6.886412054E-1,-1.917575662E0
1.489937637E2,-7.562446663E-1,8.100165385E-1,-1.965443893E0
1.490037497E2,-9.671751503E-2,7.178039011E-1,-1.868873034E0
1.490137357E2,1.615148240E-1,3.541860250E-1,-1.605361243E0
1.490237207E2,4.110076221E-1,-1.769367456E-2,-1.399893009E0
1.490337067E2,6.598874494E-1,-1.618743181E-1,-1.305492636E0
1.490436927E2,6.240059374E-1,-1.298520416E-1,-1.202785708E0
1.490536787E2,2.492002181E-1,5.891069770E-4,-1.096600272E0
1.490636637E2,-4.129716653E-1,2.955694422E-1,-7.151103812E-1
1.490736497E2,-7.857673312E-1,7.409851876E-1,-2.023686254E-1
1.490836357E2,-3.499323218E-1,1.277047686E0,3.246467686E-1
1.490936217E2,3.266332870E-1,1.185308673E0,7.058057070E-1
1.491036066E2,6.000867324E-1,7.343143916E-1,8.007095253E-1
1.491135926E2,7.327100618E-1,3.681050295E-1,4.092805374E-1
1.491235786E2,1.211307587E0,5.113483644E-1,-3.682541335E-1
1.491335646E2,1.847785635E0,1.129059628E0,-1.218996529E0
1.491435496E2,2.879537362E0,7.158684728E-1,-2.059285272E0
1.491535356E2,2.129272058E0,-2.492004374E-1,-2.452175480E0
1.491635216E2,9.910802490E-1,-8.696707097E-1,-1.470784067E0
1.491735066E2,5.164588308E-1,-1.646279182E0,1.676338255E-1
1.491834926E2,1.367546066E0,-1.021747433E0,1.828134897E0
1.491934786E2,3.252568378E0,8.451916337E-2,2.406991705E0
1.492034646E2,3.054385482E0,1.271545456E0,2.712913935E0
1.492134496E2,1.807014024E0,1.269554187E0,2.438974805E0
1.492234356E2,1.862851278E-1,7.702107409E-1,2.159628171E0
1.492334216E2,-1.118480992E0,6.960086972E-1,1.736965111E0
1.492434076E2,-1.682698126E0,1.285403942E0,1.529457368E0
1.492533926E2,-1.435721531E0,1.952562477E0,1.599846150E0
1.492633786E2,-7.904133095E-1,2.451450132E0,1.557583644E0
1.492733646E2,-1.977583882E-1,2.618576420E0,1.607808303E0
1.492833496E2,3.692686254E-1,2.581175582E0,3.224084544E0
1.492933356E2,-1.359138501E-1,2.224915257E0,4.290320225E0
1.493033216E2,-9.498717043E-1,1.234685486E0,3.667333896E0
1.493133076E2,-5.524107286E-1,-2.307635817E-1,2.076115313E0
1.493232926E2,-2.487455240E-1,-6.797274175E-1,1.356600809E-1
1.493332786E2,-5.000766867E-1,-4.846172333E-1,-1.836839063E0
1.493432646E2,-7.273719925E-1,-1.367274901E-1,-3.213333853E0
1.493532506E2,-9.263746682E-1,2.471629751E-1,-3.414910181E0
1.493632356E2,-9.904005101E-1,5.734925723E-1,-2.831389049E0
1.493732216E2,-4.117618033E-1,6.740450934E-1,-1.619032034E0
1.493832076E2,8.311419439E-1,7.166452754E-1,-3.310231572E-1
1.493931936E2,2.425158712E0,1.398623579E0,1.121062683E0
1.494031786E2,3.361308171E0,1.402328959E0,1.995155935E0
1.494131646E2,3.579078947E0,1.435516878E0,2.445361134E0
1.494231506E2,3.283211004E0,9.521755072E-1,2.626329535E0
1.494331356E2,2.954711505E0,9.318733898E-1,2.848082850E0
1.494431216E2,2.952517630E0,1.686834008E0,3.002078045E0
1.494531076E2,2.540103570E0,2.054518037E0,2.997931784E0
1.494630936E2,1.447384679E0,1.738057956E0,2.702442741E0
1.494730786E2,2.602408576E-1,9.585390320E-1,2.126151107E0
1.494830646E2,-6.139129123E-1,1.078135934E-1,1.524393679E0
1.494930506E2,-1.134640211E0,-4.413703492E-1,1.116527583E0
1.495030366E2,-1.565778663E0,-1.154224875E0,7.074955523E-1
1.495130216E2,-1.597951213E0,-1.780266666E0,1.244223171E-1
1.495230076E2,-1.299427612E0,-2.227437746E0,-4.814866340E-1
1.495329936E2,-1.063614228E0,-2.323704843E0,-8.025344414E-1
1.495429796E2,-9.557373387E-1,-2.100126027E0,-8.602832973E-1
1.495529646E2,-8.845680995E-1,-1.755377116E0,-5.959827179E-1
1.495629506E2,-8.223788680E-1,-1.380346937E0,-1.291082758E-1
1.495729366E2,-5.434647810E-1,-1.035536630E0,2.688163841E-1
1.495829216E2,-1.625686750E-1,-7.850679311E-1,4.751657939E-1
1.495929076E2,5.360785782E-2,-7.664960048E-1,5.402757096E-1
1.496028936E2,7.887016833E-3,-1.148244927E0,5.953284144E-1
1.496128796E2,-1.094212854E-1,-1.486581489E0,6.598571169E-1
1.496228646E2,-1.601618879E-1,-1.512981960E0,7.289460629E-1
1.496328506E2,-1.313649356E-1,-1.546191514E0,5.751525968E-1
1.496428366E2,-3.635425933E-2,-1.705625497E0,2.391289008E-1
1.496528226E2,-1.531312689E-2,-1.829160791E0,-1.143855715E-1
1.496628076E2,-7.402136475E-3,-1.784897369E0,-5.658286268E-1
1.496727936E2,1.124806948E-1,-1.689387779E0,-1.109182895E0
1.496827796E2,2.325470556E-1,-1.645816374E0,-1.697799876E0
1.496927646E2,3.657338373E-1,-1.604669518E0,-2.270192002E0
1.497027506E2,5.192018328E-1,-1.486414844E0,-2.676455376E0
1.497127366E2,4.546848247E-1,-1.307267851E0,-2.610042701E0
1.497227226E2,1.926436825E-1,-1.071043554E0,-2.002634524E0
1.497327076E2,-1.796520464E-2,-7.398268542E-1,-1.211785743E0
1.497426936E2,1.044093445E-3,-4.106449851E-1,-6.886435443E-1
1.497526796E2,2.396865790E-1,-3.201572764E-1,-4.865257645E-1
1.497626656E2,4.367508296E-1,-4.947823253E-1,-5.113021713E-1
1.497726506E2,5.069345936E-1,-6.442883205E-1,-8.435713702E-1
1.497826366E2,4.768626559E-1,-7.525053719E-1,-1.287576182E0
1.497926226E2,4.940473303E-1,-7.542548588E-1,-1.638653535E0
1.498026086E2,6.271135864E-1,-5.081204090E-1,-1.869461848E0
1.498125936E2,9.448789130E-1,-2.970113656E-1,-1.919642653E0
1.498225796E2,8.074868868E-1,-1.062982875E-1,-1.808535615E0
1.498325656E2,3.760958344E-1,3.692984462E-2,-1.636858440E0
1.498425506E2,-5.323919088E-2,3.308310762E-1,-1.354819162E0
1.498525366E2,-3.137189072E-1,7.154208684E-1,-9.811955309E-1
